所属概念数量,market_code,code,所属概念,股票代码
14,17,603383,AI应用;华为鲲鹏;AI智能体;互联网金融;区块链;鸿蒙概念;信创;腾讯概念;DeepSeek概念;华为概念;福建自贸区;海峡两岸;融资融券;沪股通,603383.SH
7,33,300715,OLED;芯片概念;光伏概念;专精特新;长三角一体化;光伏建筑一体化;核电,300715.SZ
10,33,002262,芬太尼;仿制药一致性评价;创新药;医药电商;阿尔茨海默概念;猴痘概念;医疗器械概念;智能医疗;深股通;融资融券,002262.SZ
11,33,301319,先进封装;富士康概念;芯片概念;比亚迪概念;光伏概念;专精特新;华为概念;新能源汽车;粤港澳大湾区;低空经济;融资融券,301319.SZ
5,33,300615,5G;充电桩;工业母机;新能源汽车;医疗器械概念,300615.SZ
9,33,301277,流感;仿制药一致性评价;幽门螺杆菌概念;合成生物;CRO概念;创新药;减肥药;深股通;融资融券,301277.SZ
10,33,000731,化肥;磷化工;民爆概念;天然气;乡村振兴;西部大开发;央企国企改革;国企改革;融资融券;AI智能体,000731.SZ
8,33,300164,俄乌冲突概念;页岩气;天然气;新疆振兴;碳中和;西部大开发;一带一路;人民币贬值受益,300164.SZ
24,33,000541,参股银行;跨境电商;养老概念;医疗器械概念;医美概念;长安汽车概念;国企改革;华为汽车;智能家居;回购增持再贷款概念;小米汽车;DeepSeek概念;证金持股;海工装备;智慧灯杆;新能源汽车;军民融合;AI智能体;华为概念;小米概念;芯片概念;第三代半导体;深股通;融资融券,000541.SZ
16,33,000710,基因测序;辅助生殖;三胎概念;医疗器械概念;智能医疗;AI应用;数据要素;人工智能;AI智能体;京津冀一体化;DeepSeek概念;AI语料;西部大开发;腾讯概念;智谱AI;海峡两岸,000710.SZ
6,17,600780,绿色电力;风电;国企改革;证金持股;沪股通;融资融券,600780.SH
6,33,301212,可降解塑料;消毒剂;专精特新;共同富裕示范区;锂电池概念;融资融券,301212.SZ
28,17,601238,同花顺漂亮100;两轮车;网约车;国企改革;飞行汽车(eVTOL);动力电池回收;氢能源;燃料电池;华为汽车;低空经济;车联网(车路协同);机器人概念;无人驾驶;新能源汽车;石墨烯;人形机器人;锂电池概念;储能;充电桩;固态电池;华为概念;商业航天;宁德时代概念;沪股通;融资融券;智能座舱;英伟达概念;汽车芯片,601238.SH
8,33,001328,网红经济;超级品牌;三胎概念;医疗器械概念;国企改革;西部大开发;深股通;融资融券,001328.SZ
6,33,002088,建筑节能;光热发电;锂电池概念;可燃冰;融资融券;深股通,002088.SZ
12,33,300986,人工智能;量子科技;机器人概念;2025年报预增;雅下水电概念;一带一路;光伏概念;雄安新区;新型城镇化;装配式建筑;深股通;融资融券,300986.SZ
6,33,000868,国企改革;燃料电池;新能源汽车;无人驾驶;融资融券;深股通,000868.SZ
5,17,603350,两轮车;机器人概念;专精特新;传感器;融资融券,603350.SH
10,151,920080,数据中心(AIDC);家用电器;新型工业化;机器人概念;工业互联网;风电;锂电池概念;军工;新股与次新股;融资融券,920080.BJ
4,33,301446,农机;数据中心(AIDC);风电;融资融券,301446.SZ
9,33,300485,创新药;流感;肝炎概念;重组蛋白;生物疫苗;辅助生殖;医疗器械概念;创投;深股通,300485.SZ
11,33,002574,共同富裕示范区;参股银行;IP经济(谷子经济);C2M概念;租售同权;黄金概念;光伏概念;小金属概念;TOPCON电池;HJT电池;融资融券,002574.SZ
7,33,301633,新型工业化;高端装备;机器人概念;信创;专精特新;深股通;融资融券,301633.SZ
13,17,688681,专精特新;物联网;工业互联网;2025年报预增;储能;充电桩;智能电网;电力物联网;特高压;柔性直流输电;虚拟电厂;绿色电力;融资融券,688681.SH
6,33,301309,共同富裕示范区;3D打印;专精特新;智能家居;人民币贬值受益;融资融券,301309.SZ
6,17,603207,毛发医疗;医药电商;仿制药一致性评价;创新药;沪股通;融资融券,603207.SH
7,33,300191,可燃冰;俄乌冲突概念;天然气;新疆振兴;深股通;融资融券;海工装备,300191.SZ
14,33,001319,华为汽车;人形机器人;一体化压铸;汽车热管理;特斯拉概念;飞行汽车(eVTOL);机器人概念;新能源汽车;低空经济;比亚迪概念;粤港澳大湾区;中俄贸易概念;一带一路;储能,001319.SZ
7,17,600975,猪肉;冷链物流;乡村振兴;国企改革;华为概念;沪股通;融资融券,600975.SH
12,33,300642,猴痘概念;辅助生殖;基因测序;肝炎概念;流感;医疗器械概念;智能医疗;创新药;AI应用;上海自贸区;DeepSeek概念;专精特新,300642.SZ
8,33,002027,高股息精选;同花顺漂亮100;体育产业;文化传媒概念;DeepSeek概念;阿里巴巴概念;深股通;融资融券,002027.SZ
13,33,300158,维生素;仿制药一致性评价;创新药;肝炎概念;医美概念;流感;医药电商;毛发医疗;乡村振兴;农业种植;土地流转;融资融券;深股通,300158.SZ
7,17,600814,体育产业;IP经济(谷子经济);共同富裕示范区;国企改革;元宇宙;MR(混合现实);沪股通,600814.SH
15,17,688080,电力物联网;AI智能体;物联网;机器视觉;工业互联网;车联网(车路协同);人工智能;智能电网;DeepSeek概念;专精特新;5G;机器人概念;储能;跨境电商;融资融券,688080.SH
10,17,600368,统一大市场;国企改革;冷链物流;物业管理;乡村振兴;西部大开发;数字乡村;人工智能;沪股通;融资融券,600368.SH
37,33,002587,MicroLED概念;足球概念;MiniLED;智慧灯杆;柔性屏(折叠屏);虚拟现实;广东自贸区;体育产业;语音技术;MR(混合现实);消费电子概念;人脸识别;粤港澳大湾区;元宇宙;华为概念;物联网;在线教育;5G;抖音概念(字节概念);机器人概念;智慧城市;腾讯概念;人工智能;苹果概念;AIGC概念;专精特新;区块链;信创;虚拟数字人;数字经济;AI应用;智慧政务;互联网金融;ChatGPT概念;华为鲲鹏;旅游概念;英伟达概念,002587.SZ
28,33,300545,柔性屏(折叠屏);华为手机;MiniLED;OLED;5G;先进封装;MicroLED概念;富士康概念;芯片概念;消费电子概念;苹果概念;MR(混合现实);智能穿戴;汽车电子;AI眼镜;专精特新;新型工业化;虚拟现实;华为概念;智能座舱;光伏概念;机器人概念;华为汽车;锂电池概念;钙钛矿电池;固态电池;钠离子电池;深股通,300545.SZ
10,17,688117,创新药;辅助生殖;CRO概念;减肥药;三胎概念;西部大开发;中俄贸易概念;2025年报预增;沪股通;融资融券,688117.SH
17,33,002331,ETC;数字乡村;水利;华为鲲鹏;华为昇腾;智慧政务;智慧城市;鸿蒙概念;数字孪生;安防;数字经济;区块链;雄安新区;DeepSeek概念;华为概念;智能物流;航运概念,002331.SZ
7,151,920159,生态农业;AI应用;合成生物;化肥;数字乡村;新股与次新股;融资融券,920159.BJ
18,33,000599,石墨烯;一带一路;工业互联网;机器人概念;新型工业化;大飞机;人民币贬值受益;国企改革;物联网;比亚迪概念;新能源汽车;军工;军民融合;长安汽车概念;华为概念;中韩自贸区;股权转让(并购重组);超级品牌,000599.SZ
21,33,003013,装配式建筑;PPP概念;地下管网;乡村振兴;新型城镇化;雄安新区;国企改革;一带一路;数字经济;水利;人工智能;数字孪生;腾讯概念;粤港澳大湾区;智慧城市;物联网;低空经济;时空大数据;无人机;数据中心(AIDC);深股通,003013.SZ
7,17,688329,智能医疗;人工智能;医疗器械概念;DeepSeek概念;专精特新;低空经济;融资融券,688329.SH
2,17,688133,工业互联网;融资融券,688133.SH
17,33,002632,消费电子概念;智能穿戴;华为概念;虚拟现实;AI眼镜;安防;液冷服务器;新能源汽车;无人机;元宇宙;光伏概念;中俄贸易概念;石墨烯;锂电池概念;固态电池;共同富裕示范区;深股通,002632.SZ
5,17,688739,生物疫苗;流感;重组蛋白;融资融券;沪股通,688739.SH
10,33,002522,光纤概念;5G;PVDF概念;专精特新;传感器;华为概念;长三角一体化;共同富裕示范区;国企改革;融资融券,002522.SZ
16,33,300340,钠离子电池;固态电池;锂电池概念;宁德时代概念;小金属概念;燃料电池;氢能源;粤港澳大湾区;碳中和;稀土永磁;比亚迪概念;新能源汽车;国企改革;高端装备;钙钛矿电池;MicroLED概念,300340.SZ
11,33,301602,智能医疗;医疗器械概念;宠物经济;人工智能;水利;人民币贬值受益;机器人概念;专精特新;核电;深股通;融资融券,301602.SZ
11,17,600167,生物质能发电;绿色电力;参股保险;氢能源;文化传媒概念;创投;人工智能;AI智能体;华为概念;沪股通;融资融券,600167.SH
31,17,688228,华为昇腾;云计算;财税数字化;数据安全;AI视频;华为鲲鹏;信创;智慧政务;ChatGPT概念;东数西算(算力);多模态AI;AI语料;AIGC概念;语音技术;AI智能体;数据要素;虚拟数字人;AI应用;元宇宙;虚拟现实;知识产权保护;华为概念;DeepSeek概念;人工智能;卫星导航;文化传媒概念;专精特新;虚拟电厂;沪股通;股权转让(并购重组);融资融券,688228.SH
21,33,002093,数据要素;数据确权;AI智能体;鸿蒙概念;数字经济;DeepSeek概念;人工智能;智能医疗;互联网金融;职业教育;物联网;华为概念;养老概念;福建自贸区;海峡两岸;医疗器械概念;数据中心(AIDC);6G概念;5G;深股通;融资融券,002093.SZ
22,33,002161,电子身份证;ETC;信创;无人零售;AI智能体;智慧城市;虚拟数字人;车联网(车路协同);物联网;人工智能;食品安全;粤港澳大湾区;创投;烟草;无人机;机器人概念;IP经济(谷子经济);芯片概念;宠物经济;一带一路;融资融券;深股通,002161.SZ
3,22,603021,ST板块;地下管网;跨境电商,603021.SH
6,17,688687,重组蛋白;肝炎概念;创新药;仿制药一致性评价;沪股通;融资融券,688687.SH
12,151,920839,机器人概念;无人驾驶;海工装备;融资融券;减速器;风电;新能源汽车;专精特新;中俄贸易概念;军民融合;人形机器人;军工,920839.BJ
19,17,601216,煤化工概念;水泥概念;煤炭概念;可降解塑料;天然气;参股银行;氢能源;参股券商;西部大开发;统一大市场;绿色电力;航运概念;生物疫苗;智能物流;互联网金融;数字经济;阿里巴巴概念;沪股通;融资融券,601216.SH
11,33,002656,ST板块;智能电网;风电;新能源汽车;高端装备;人民币贬值受益;三胎概念;虚拟现实;腾讯概念;区块链;股权转让(并购重组),002656.SZ
15,33,002601,钛白粉概念;金属钴;石墨电极;小金属概念;钒电池;锂电池概念;固态电池;回购增持再贷款概念;养老概念;氢能源;宁德时代概念;天然气;高股息精选;深股通;融资融券,002601.SZ
8,33,300175,人民币贬值受益;ST板块;土地流转;数据中心(AIDC);数字经济;冷链物流;工业大麻;期货概念,300175.SZ
7,33,301331,流感;医药电商;回购增持再贷款概念;创新药;2025年报预增;西部大开发;融资融券,301331.SZ
13,33,000932,特钢概念;同花顺中特估100;国企改革;绿色电力;回购增持再贷款概念;核电;高铁;海工装备;军工;新能源汽车;华为概念;深股通;融资融券,000932.SZ
12,17,600020,参股保险;信托概念;参股银行;化债概念(AMC概念);国企改革;文化传媒概念;回购增持再贷款概念;创投;AI应用;沪股通;融资融券;充电桩,600020.SH
30,33,300021,生态农业;地下管网;农业种植;乡村振兴;粮食概念;PPP概念;新型城镇化;土地流转;土壤修复;污水处理;新疆振兴;水利;西部大开发;京津冀一体化;光伏建筑一体化;一带一路;数字乡村;雅下水电概念;智慧城市;数字孪生;数字经济;DeepSeek概念;人工智能;鸿蒙概念;物联网;AI应用;机器人概念;数据安全;云计算;华为概念,300021.SZ
14,33,002423,信托概念;期货概念;参股保险;同花顺中特估100;参股银行;乡村振兴;区块链;国企改革;养老概念;央企国企改革;人工智能;融资融券;中字头股票;深股通,002423.SZ
19,33,002523,水利;军工;海工装备;核电;工业互联网;机器人概念;人工智能;雅下水电概念;体育产业;一带一路;2025年报预增;固废处理;风电;华为概念;国企改革;回购增持再贷款概念;冰雪产业;深股通;融资融券,002523.SZ
22,33,002023,太赫兹;军民融合;卫星导航;商业航天;军工;第三代半导体;航空发动机;芯片概念;无人机;汽车芯片;低空经济;大飞机;5G;飞行汽车(eVTOL);共封装光学(CPO);无人驾驶;毫米波雷达;职业教育;充电桩;西部大开发;深股通;融资融券,002023.SZ
9,33,300926,长安汽车概念;华为汽车;一体化压铸;机器人概念;比亚迪概念;新能源汽车;专精特新;深股通;融资融券,300926.SZ
16,17,688320,人形机器人;工业母机;新型工业化;机器人概念;比亚迪概念;传感器;专精特新;工业互联网;人工智能;富士康概念;华为概念;宁德时代概念;芯片概念;锂电池概念;沪股通;融资融券,688320.SH
14,17,601921,高股息精选;网络游戏;NFT概念;共同富裕示范区;国企改革;文化传媒概念;在线教育;国资云;短剧游戏;AI应用;数据要素;人工智能;阿里巴巴概念;沪股通,601921.SH
17,33,300788,知识产权保护;AIGC概念;百度概念;数据要素;AI应用;AI智能体;元宇宙;职业教育;IP经济(谷子经济);人工智能;抖音概念(字节概念);三胎概念;DeepSeek概念;文化传媒概念;国企改革;深股通;中字头股票,300788.SZ
31,33,301382,云办公;东数西算(算力);云计算;云游戏;数据安全;华为鲲鹏;5G;智慧政务;腾讯概念;抖音概念(字节概念);阿里巴巴概念;鸿蒙概念;AI智能体;华为概念;AIGC概念;华为手机;物联网;数据要素;智慧城市;AI应用;元宇宙;人工智能;DeepSeek概念;数字经济;粤港澳大湾区;蚂蚁集团概念;互联网金融;智能家居;回购增持再贷款概念;深股通;融资融券,301382.SZ
5,17,603137,装配式建筑;新型城镇化;建筑节能;光伏建筑一体化;融资融券,603137.SH
15,33,002302,装配式建筑;水泥概念;雄安新区;西部大开发;新疆振兴;国企改革;一带一路;同花顺中特估100;央企国企改革;数字经济;核电;风电;3D打印;深股通;融资融券,002302.SZ
35,17,601727,可控核聚变;智能电网;特高压;超导概念;充电桩;核电;高端装备;华为概念;光伏概念;工业互联网;虚拟电厂;核污染防治;航空发动机;独角兽概念;大飞机;储能;机器人概念;风电;燃料电池;氢能源;工业母机;人形机器人;特斯拉概念;锂电池概念;超超临界发电;固废处理;钒电池;固态电池;回购增持再贷款概念;化债概念(AMC概念);减速器;国企改革;上海国企改革;沪股通;融资融券,601727.SH
