market_code,股票代码,code,所属概念,所属概念数量
17,601929.SH,601929,短剧游戏;AI视频;文化传媒概念;在线教育;AIGC概念;IP经济(谷子经济);AI应用;AI智能体;数据要素;智慧政务;虚拟现实;数字乡村;人工智能;时空大数据;数据安全;网络安全;旅游概念;DeepSeek概念;智慧城市;云计算;数字孪生;物联网;车联网(车路协同);安防;食品安全;东数西算(算力);智能医疗;算力租赁;卫星导航;低空经济;数据中心;5G;芯片概念;乡村振兴;参股银行;国企改革;融资融券;沪股通,38
17,688623.SH,688623,专精特新;传感器;机器视觉;比亚迪概念;锂电池概念;融资融券,6
33,301078.SZ,301078,毛发医疗;三胎概念;跨境电商;养老概念;IP经济(谷子经济);文化传媒概念;AI应用;在线教育;人工智能;DeepSeek概念;AI智能体;AIGC概念;ChatGPT概念;2025年报预增;抖音概念(字节概念);百度概念;智能穿戴;融资融券;深股通,19
33,300408.SZ,300408,共封装光学(CPO);光纤概念;5G;消费电子概念;燃料电池;小米概念;数据中心;华为概念;深股通;证金持股;融资融券,11
17,688345.SH,688345,钠离子电池;固态电池;锂电池概念;储能;两轮车;数据中心;机器人概念;融资融券,8
151,920178.BJ,920178,苹果概念;机器视觉;新股与次新股;融资融券,4
33,301595.SZ,301595,专精特新;商业航天;智能家居;露营经济;跨境电商;融资融券,6
17,688229.SH,688229,数据安全;云计算;华为鲲鹏;信创;东数西算(算力);腾讯概念;阿里巴巴概念;数据要素;鸿蒙概念;抖音概念(字节概念);百度概念;数据中心;AI应用;华为概念;DeepSeek概念;数字经济;互联网金融;人工智能;工业互联网;融资融券,20
33,300259.SZ,300259,智能电网;光伏概念;水利;专精特新;物联网;雄安新区;传感器;华为概念;数字孪生;虚拟现实;数据要素,11
17,688010.SH,688010,光刻机;MicroLED概念;机器视觉;商业航天;卫星导航;华为概念;无人驾驶;安防;军工;专精特新;机器人概念;军民融合;海峡两岸;区块链;福建自贸区;沪股通;融资融券,17
33,300528.SZ,300528,短剧游戏;文化传媒概念;国企改革;深股通,4
33,300611.SZ,300611,长安汽车概念;人形机器人;机器人概念;专精特新;比亚迪概念;新能源汽车;特斯拉概念;军工;航空发动机;深股通;股权转让(并购重组),11
17,688586.SH,688586,军民融合;大飞机;军工;商业航天;无人机;高端装备;专精特新;央企国企改革;国企改革;沪股通;融资融券,11
33,300464.SZ,300464,跨境电商;露营经济;家用电器;人民币贬值受益;消费电子概念;无线耳机,6
17,688012.SH,688012,国家大基金持股;中芯国际概念;存储芯片;先进封装;MiniLED;芯片概念;同花顺新质50;工业互联网;区块链;沪股通;融资融券,11
33,300736.SZ,300736,华为概念;区块链;苹果概念,3
17,688577.SH,688577,工业母机;新型工业化;人形机器人;专精特新;机器人概念;工业互联网;2025年报预增;军民融合;沪股通;融资融券,10
33,300448.SZ,300448,华为鲲鹏;多模态AI;云计算;AI智能体;数据要素;鸿蒙概念;AI应用;百度概念;电力物联网;智慧城市;区块链;人脸识别;ETC;数字经济;车联网(车路协同);人工智能;安防;物联网;智能医疗;机器视觉;芯片概念;创投;AI眼镜,23
33,301293.SZ,301293,脑机接口;智能医疗;民营医院;深股通;融资融券,5
17,688316.SH,688316,算力租赁;智谱AI;云计算;华为欧拉;华为鲲鹏;东数西算(算力);信创;智慧政务;网络安全;英伟达概念;数据中心;DeepSeek概念;数字经济;华为概念;物联网;互联网金融;低空经济;无人驾驶;融资融券,19
17,603283.SH,603283,PCB概念;存储芯片;芯片概念;苹果概念;消费电子概念;同花顺果指数;智能穿戴;无线耳机;比亚迪概念;光伏概念;新能源汽车;锂电池概念;特斯拉概念;新型工业化;长三角一体化;人工智能;融资融券;沪股通,18
17,600023.SH,600023,超超临界发电;绿色电力;高股息精选;国企改革;虚拟电厂;核电;沪股通;融资融券;可控核聚变,9
17,688449.SH,688449,存储芯片;汽车芯片;芯片概念;物联网;沪股通;融资融券,6
33,301218.SZ,301218,阿里巴巴概念;AI应用;数据要素;时空大数据;智慧政务;数据安全;空间计算;网络安全;人工智能;DeepSeek概念;智能电网;数据中心;智慧城市;水利;物联网;华为概念;人脸识别;智能医疗;安防;传感器;低空经济;机器视觉;机器人概念;卫星导航;无人机;共同富裕示范区;专精特新;人形机器人;一带一路;股权转让(并购重组);融资融券,31
17,600888.SH,600888,石墨烯;新疆振兴;西部大开发;一带一路;军工;一体化压铸;沪股通;融资融券,8
33,301055.SZ,301055,家用电器;2025年报预增;物联网;露营经济;AI智能体;NFT概念;IP经济(谷子经济);DeepSeek概念;跨境电商;超级品牌;融资融券,11
17,688697.SH,688697,工业母机;人形机器人;新型工业化;新能源汽车;高端装备;机器人概念;大飞机;低空经济;长三角一体化;融资融券;沪股通,11
17,688361.SH,688361,国家大基金持股;中芯国际概念;先进封装;存储芯片;同花顺新质50;芯片概念;沪股通;融资融券,8
151,920179.BJ,920179,股权转让(并购重组);融资融券;芯片概念;光伏概念;中芯国际概念;专精特新,6
33,301020.SZ,301020,长安汽车概念;专精特新;华为汽车;新能源汽车;比亚迪概念;燃料电池;国企改革;氢能源;融资融券,9
17,688598.SH,688598,光伏概念;第三代半导体;锂电池概念;固态电池;比亚迪概念;小米概念;碳纤维;专精特新;钠离子电池;新能源汽车;人形机器人;氢能源;飞行汽车(eVTOL);低空经济;小米汽车;沪股通;融资融券,17
33,300163.SZ,300163,建筑节能;专精特新;人民币贬值受益;摘帽,4
17,688627.SH,688627,存储芯片;OLED;芯片概念;MicroLED概念;专精特新;东数西算(算力);粤港澳大湾区;机器人概念;沪股通;融资融券,10
17,603078.SH,603078,存储芯片;中芯国际概念;光刻胶;先进封装;OLED;芯片概念;专精特新;锂电池概念;国企改革;股权转让(并购重组);沪股通;融资融券,12
17,688376.SH,688376,光刻机;中芯国际概念;芯片概念;PM2.5;沪股通;融资融券,6
33,301162.SZ,301162,虚拟电厂;碳交易;绿色电力;风电;智能电网;人工智能;储能;光伏概念;专精特新;深股通;融资融券,11
33,002859.SZ,002859,消费电子概念;PET铜箔;超导概念;专精特新;锂电池概念;可控核聚变;宁德时代概念;一带一路;固态电池;深股通;融资融券,11
33,300260.SZ,300260,中芯国际概念;光刻机;芯片概念;OLED;液冷服务器;数据中心;海峡两岸;食品安全;融资融券;深股通,10
17,688372.SH,688372,存储芯片;先进封装;汽车芯片;芯片概念;MCU芯片;消费电子概念;2025年报预增;沪股通;融资融券,9
17,688256.SH,688256,中国AI 50;汽车芯片;先进封装;芯片概念;同花顺新质50;东数西算(算力);阿里巴巴概念;数据中心;国产操作系统;人工智能;沪股通;融资融券,12
33,002138.SZ,002138,共封装光学(CPO);PCB概念;6G概念;5G;汽车电子;芯片概念;AI眼镜;消费电子概念;无线充电;数据中心;智能穿戴;传感器;无人机;小米概念;新能源汽车;华为概念;光伏概念;物联网;储能;燃料电池;创投;移动支付;回购增持再贷款概念;固态电池;深股通;融资融券;机器人概念,27
33,002897.SZ,002897,共封装光学(CPO);6G概念;F5G概念;华为海思概念股;铜缆高速连接;富士康概念;5G;数据中心;消费电子概念;智能穿戴;华为概念;无人驾驶;小米概念;新型烟草(电子烟);光伏概念;比亚迪概念;新能源汽车;2025年报预增;华为汽车;长安汽车概念;海峡两岸;人民币贬值受益;液冷服务器;深股通;融资融券,25
17,603226.SH,603226,智能家居;沪股通;股权转让(并购重组),3
33,000404.SZ,000404,冷链物流;国企改革;家用电器;回购增持再贷款概念;智能家居;高股息精选;汽车热管理;新能源汽车;锂电池概念;融资融券;深股通,11
33,300473.SZ,300473,传感器;汽车电子;长安汽车概念;华为概念;比亚迪概念;新能源汽车;华为汽车;汽车热管理;2025年报预增;燃料电池;人民币贬值受益;锂电池概念;固态电池;氢能源;股权转让(并购重组),15
17,688381.SH,688381,AI手机;汽车芯片;AI眼镜;芯片概念;消费电子概念;汽车电子;智能座舱;5G;共封装光学(CPO);小米概念;传感器;虚拟现实;比亚迪概念;安防;专精特新;数据中心;海峡两岸;人形机器人;人民币贬值受益;小米汽车;机器人概念;回购增持再贷款概念;沪股通;融资融券,24
33,300004.SZ,300004,3D打印;核电;专精特新;PM2.5;粤港澳大湾区;一带一路;国企改革,7
17,688228.SH,688228,AI视频;AI语料;华为昇腾;财税数字化;云计算;ChatGPT概念;多模态AI;AIGC概念;数据安全;信创;语音技术;智慧政务;东数西算(算力);虚拟数字人;华为鲲鹏;AI智能体;AI应用;元宇宙;数据要素;虚拟现实;知识产权保护;卫星导航;华为概念;文化传媒概念;人工智能;DeepSeek概念;专精特新;虚拟电厂;沪股通;股权转让(并购重组);融资融券,31
17,688362.SH,688362,先进封装;MCU芯片;芯片概念;消费电子概念;5G;汽车电子;传感器;专精特新;数字货币;沪股通;融资融券,11
17,688432.SH,688432,中芯国际概念;存储芯片;芯片概念;硅能源;绿色电力;沪股通;融资融券,7
33,002169.SZ,002169,特高压;宁德时代概念;智能电网;充电桩;芯片概念;电力物联网;工业互联网;储能;数据中心;光伏概念;虚拟电厂;碳中和;绿色电力;钒电池;深股通;融资融券,16
33,300935.SZ,300935,空间计算;信创;AI应用;职业教育;数据要素;AI智能体;人工智能;房屋检测;DeepSeek概念;数字孪生;新型城镇化;装配式建筑;建筑节能;数据中心;一带一路;光伏概念;风电;融资融券,18
17,688511.SH,688511,军工信息化;军民融合;军工;商业航天;专精特新;人工智能;西部大开发;锂电池概念;融资融券;摘帽,10
33,300352.SZ,300352,ST板块;财税数字化;脑机接口;华为盘古;国产操作系统;智谱AI;数字货币;语音技术;云办公;智慧政务;华为鲲鹏;数字水印;互联网金融;区块链;数据安全;信创;ChatGPT概念;鸿蒙概念;网络安全;云计算;安防;DeepSeek概念;智慧城市;百度概念;工业互联网;人工智能;物联网;量子科技;低空经济;军工信息化;智能家居;华为概念;军工;军民融合;商业航天,35
33,300031.SZ,300031,虚拟现实;新型工业化;机器视觉;云游戏;MR(混合现实);手机游戏;元宇宙;网络游戏;传感器;机器人概念;车联网(车路协同);华为概念;数字孪生;人工智能;IP经济(谷子经济);无人驾驶;AI应用;虚拟数字人;工业互联网;创投;人民币贬值受益;DeepSeek概念;数字经济;百度概念;无人机;碳中和;深股通;融资融券,28
33,002887.SZ,002887,土壤修复;足球概念;污水处理;露营经济;新型城镇化;体育产业;PPP概念;冰雪产业;碳中和;乡村振兴;水利;碳交易;雄安新区;旅游概念;京津冀一体化;IP经济(谷子经济),16
33,003001.SZ,003001,装配式建筑;地下管网;土壤修复;水利;雄安新区;一带一路;人工智能;雅下水电概念;核电;可控核聚变;深股通,11
33,300695.SZ,300695,人形机器人;机器人概念;长安汽车概念;汽车电子;工业互联网;比亚迪概念;专精特新;新能源汽车;充电桩;创投;高压快充;2025年报预增;深股通,13
17,603712.SH,603712,军工信息化;军民融合;大飞机;军工;无人机;卫星导航;商业航天;高铁;京津冀一体化;一带一路;DeepSeek概念;国企改革;6G概念;回购增持再贷款概念;融资融券;沪股通,16
17,688603.SH,688603,先进封装;PCB概念;芯片概念;沪股通;融资融券,5
33,300547.SZ,300547,液冷服务器;成飞概念;汽车热管理;数据中心;军工;军民融合;小米汽车;无人机;比亚迪概念;新能源汽车;飞行汽车(eVTOL);华为概念;低空经济;华为汽车;长安汽车概念;储能;西部大开发;氢能源;深股通,19
17,688609.SH,688609,智能音箱;星闪概念;人脸识别;虚拟现实;传感器;WiFi 6;消费电子概念;华为概念;物联网;5G;智能家居;信创;元宇宙;鸿蒙概念;网络安全;华为昇腾;无人驾驶;粤港澳大湾区;安防;人工智能;智慧灯杆;数据安全;东数西算(算力);机器人概念;数字孪生;智慧政务;智慧城市;ChatGPT概念;数据中心;DeepSeek概念;华为盘古;移动支付;量子科技;工业互联网;智能医疗;无人机;低空经济;共封装光学(CPO);养老概念;充电桩;水利;储能;智能电网;锂电池概念;虚拟电厂;碳交易;两轮车;融资融券;沪股通,49
151,920128.BJ,920128,新能源汽车;特高压;柔性直流输电;一带一路;储能;专精特新;家用电器;融资融券,8
33,002534.SZ,002534,光热发电;钙钛矿电池;光伏概念;核电;商业航天;大飞机;高端装备;储能;燃料电池;一带一路;绿色电力;创投;碳中和;钒电池;固废处理;回购增持再贷款概念;融资融券;深股通,18
17,603533.SH,603533,AI语料;知识产权保护;ChatGPT概念;短剧游戏;抖音概念(字节概念);AIGC概念;AI智能体;AI应用;鸿蒙概念;数据要素;文化传媒概念;电子纸;人工智能;华为概念;独角兽概念;IP经济(谷子经济);沪股通,17
33,301380.SZ,301380,小红书概念;AI应用;ChatGPT概念;抖音概念(字节概念);智慧政务;腾讯概念;百度概念;文化传媒概念;阿里巴巴概念;数据安全;网络安全;数字经济;人工智能;互联网金融;移动支付;华为概念;5G;融资融券,18
17,688628.SH,688628,芯片概念;核污染防治;光伏概念;人民币贬值受益;PM2.5;AI智能体;DeepSeek概念;融资融券,8
17,688435.SH,688435,华为欧拉;华为鲲鹏;数据安全;信创;云计算;阿里巴巴概念;腾讯概念;数据要素;华为概念;DeepSeek概念;数字经济;互联网金融;专精特新;融资融券,14
33,002364.SZ,002364,中国AI 50;数据中心;5G;东数西算(算力);高压快充;智能电网;特高压;核电;华为概念;储能;虚拟电厂;充电桩;宁德时代概念;换电概念;海工装备;百度概念;阿里巴巴概念;新能源汽车;风电;腾讯概念;工业互联网;数字孪生;氢能源;水利;碳中和;拼多多概念;两轮车;深股通;融资融券,29
33,002829.SZ,002829,军工信息化;卫星导航;军民融合;商业航天;军工;无人机;低空经济;专精特新;传感器;人形机器人;无人驾驶;小米汽车;海工装备;小米概念;机器人概念;数字孪生;安防;新能源汽车;人工智能;百度概念;光纤概念;智能物流,22
33,000988.SZ,000988,F5G概念;共封装光学(CPO);铜缆高速连接;6G概念;PCB概念;先进封装;MiniLED;5G;苹果概念;第三代半导体;MicroLED概念;高压快充;柔性屏(折叠屏);工业母机;东数西算(算力);芯片概念;汽车电子;充电桩;储能;钙钛矿电池;量子科技;卫星导航;商业航天;智能座舱;华为概念;传感器;新型工业化;宁德时代概念;比亚迪概念;航空发动机;3D打印;锂电池概念;特斯拉概念;新能源汽车;专精特新;高端装备;物联网;工业互联网;汽车热管理;氢能源;百度概念;大飞机;数字孪生;机器人概念;独角兽概念;阿里巴巴概念;华为汽车;腾讯概念;智慧城市;长安汽车概念;数据要素;AI智能体;智能家居;农机;回购增持再贷款概念;创投;家用电器;国企改革;乡村振兴;深股通;融资融券;基因测序;存储芯片,63
