code,股票代码,所属概念,所属概念数量,market_code
301103,301103.SZ,民营医院;眼科医疗;合成生物;跨境电商;细胞免疫治疗;智能医疗;基因测序;乡村振兴;创新药;医药电商;雄安新区;DeepSeek概念;ChatGPT概念;融资融券,14,33
688180,688180.SH,创新药;猴痘概念;生物疫苗;AIGC概念;沪股通;融资融券,6,17
603648,603648.SH,冷链物流;统一大市场;医疗器械概念;智能物流;自由贸易港;上海自贸区;长三角一体化;国企改革;一带一路;换电概念;机器人概念;新能源汽车;苹果概念,13,17
920062,920062.BJ,数据中心;参股银行;军工;储能;光伏概念;专精特新;智能电网;融资融券,8,151
002278,002278.SZ,可燃冰;页岩气;俄乌冲突概念;天然气;海工装备;中俄贸易概念;氢能源;一带一路;商业航天;碳纤维;无人机;高端装备;人工智能;2025年报预增;机器人概念;专精特新,16,33
001391,001391.SZ,统一大市场;冷链物流;跨境电商;国企改革;智能物流;一带一路;人民币贬值受益;央企国企改革;华为概念;苹果概念;深股通;融资融券,12,33
920950,920950.BJ,人民币贬值受益;融资融券,2,151
000020,000020.SZ,粤港澳大湾区;物业管理,2,33
300350,300350.SZ,广东自贸区;跨境电商;中俄贸易概念;统一大市场;碳中和;数字经济;创投;智能物流;智慧城市;数据要素;时空大数据;一带一路;航运概念;粤港澳大湾区;物联网;军工;卫星导航,17,33
603565,603565.SH,航运概念;高股息精选;统一大市场;冷链物流;智能物流;数据要素;融资融券;沪股通,8,17
920504,920504.BJ,医疗器械概念;融资融券;食品安全,3,151
600623,600623.SH,煤化工概念;丙烯酸;新疆振兴;消毒剂;PVDF概念;氟化工概念;国企改革;参股券商;回购增持再贷款概念;锂电池概念;超级品牌;上海国企改革;沪股通;创投;DeepSeek概念;芯片概念;融资融券,17,17
300795,300795.SZ,体育产业;跨境电商;AI应用;AIGC概念;数据要素;AI智能体;人工智能;DeepSeek概念;创投;一带一路;AI眼镜,11,33
603860,603860.SH,乡村振兴;数字经济;国企改革;人工智能;数字乡村;专精特新;AI智能体;国资云;中字头股票,9,17
300589,300589.SZ,军民融合;军工;海工装备;专精特新;燃料电池;一带一路;粤港澳大湾区;无人驾驶;绿色电力;深股通;融资融券,11,33
002628,002628.SZ,小金属概念;氟化工概念;西部大开发;新疆振兴;装配式建筑;无人驾驶;机器人概念;PPP概念;融资融券,9,33
002419,002419.SZ,预制菜;统一大市场;啤酒概念;跨境电商;白酒概念;农业种植;无人零售;乡村振兴;智能物流;国企改革;粮食概念;新疆振兴;数字经济;粤港澳大湾区;人工智能;AI应用;鸿蒙概念;AIGC概念;光伏建筑一体化;DeepSeek概念;低空经济;绿色电力;ChatGPT概念;央企国企改革;腾讯概念;储能;深股通;融资融券,28,33
920119,920119.BJ,比亚迪概念;智能物流;高端装备;固态电池;新股与次新股;融资融券,6,151
688232,688232.SH,MLOps概念;AI应用;鸿蒙概念;虚拟数字人;智慧政务;智谱AI;AI智能体;数据要素;区块链;云计算;阿里巴巴概念;百度概念;腾讯概念;数字经济;DeepSeek概念;人工智能;智慧城市;房屋检测;华为概念;沪股通;融资融券,21,17
920056,920056.BJ,固态电池;POE胶膜;3D打印;锂电池概念;钙钛矿电池;光伏概念;专精特新;新股与次新股;融资融券,9,151
002252,002252.SZ,创新药;合成生物;重组蛋白;深股通;融资融券;回购增持再贷款概念,6,33
002714,002714.SZ,猪肉;同花顺漂亮100;合成生物;乡村振兴;参股银行;回购增持再贷款概念;深股通;融资融券,8,33
600975,600975.SH,猪肉;乡村振兴;冷链物流;国企改革;沪股通;华为概念;融资融券,7,17
603329,603329.SH,统一大市场;一带一路;自由贸易港;上海自贸区;国企改革;长三角一体化;新疆振兴;融资融券,8,17
603373,603373.SH,安防;职业教育;无人机;低空经济;阿里巴巴概念;国企改革;沪股通;融资融券,8,17
920300,920300.BJ,宠物经济;可控核聚变;量子科技;智能医疗;医疗器械概念;超导概念;专精特新;光伏概念;融资融券,9,151
920030,920030.BJ,金属铜;金属回收;融资融券;特斯拉概念;新能源汽车;动力电池回收;充电桩;ERP概念;文化传媒概念;华为汽车;汽车拆解概念,11,151
301591,301591.SZ,PCB概念;PEEK材料;专精特新;比亚迪概念;新能源汽车;军工;商业航天;卫星导航;海工装备;医疗器械概念;核电;风电;氢能源;融资融券,14,33
600699,600699.SH,EDR概念;人形机器人;特斯拉概念;汽车电子;汽车热管理;共封装光学(CPO);华为汽车;无人驾驶;芯片概念;无线充电;智能座舱;比亚迪概念;新能源汽车;传感器;小米概念;长安汽车概念;机器人概念;5G;英伟达概念;汽车芯片;华为概念;车联网(车路协同);高压快充;储能;人民币贬值受益;充电桩;回购增持再贷款概念;创投;DeepSeek概念;鸿蒙概念;AI智能体;阿里巴巴概念;AI应用;数字经济;碳中和;沪股通;融资融券,37,17
300157,300157.SZ,可燃冰;页岩气;俄乌冲突概念;天然气;超超临界发电;氢能源;融资融券;一带一路;雄安新区;创投;储能;高端装备;军工;无人机;数据中心;人工智能;东数西算(算力);机器人概念,18,33
002614,002614.SZ,医疗器械概念;养老概念;跨境电商;网红经济;智能家居;家用电器;鸿蒙概念;人民币贬值受益;IP经济(谷子经济);人工智能;血氧仪;海峡两岸;DeepSeek概念;机器人概念;华为概念;福建自贸区;人形机器人,17,33
002009,002009.SZ,新型工业化;长安汽车概念;人形机器人;无人零售;华为汽车;脑机接口;富士康概念;比亚迪概念;特斯拉概念;腾讯概念;光伏概念;机器人概念;新能源汽车;工业互联网;车联网(车路协同);无人驾驶;智能物流;储能;垃圾分类;锂电池概念;风电;汽车拆解概念;动力电池回收;固废处理;金属回收;金属钴;金属镍;小金属概念;深股通;融资融券,30,33
301611,301611.SZ,存储芯片;光刻机;OLED;第三代半导体;芯片概念;专精特新;锂电池概念;医疗器械概念;燃料电池;深股通;融资融券,11,33
002562,002562.SZ,丙烯酸;NMN概念;PEEK材料;合成生物;人民币贬值受益;2025年报预增;长三角一体化;中俄贸易概念;维生素;仿制药一致性评价;小金属概念;深股通,12,33
601009,601009.SH,高股息精选;沪股通;融资融券,3,17
600613,600613.SH,医药电商;流感,2,17
300151,300151.SZ,芯片概念;人民币贬值受益;创投;医疗器械概念;基因测序;辅助生殖;医药电商;融资融券;深股通,9,33
000151,000151.SZ,污水处理;中俄贸易概念;固废处理;一带一路;人民币贬值受益;京津冀一体化;国企改革;碳中和;储能;光伏概念;央企国企改革;融资融券;股权转让(并购重组);中字头股票,14,33
688299,688299.SH,华为概念;比亚迪概念;专精特新;MiniLED;DeepSeek概念;固态电池;锂电池概念;储能;POE胶膜;沪股通;融资融券,11,17
603458,603458.SH,换电概念;西部大开发;水利;新型城镇化;一带一路;充电桩;ETC;智慧城市;卫星导航;无人驾驶,10,17
002734,002734.SZ,消毒剂;合成生物;乡村振兴;2025年报预增;碳中和;锂电池概念;创投;固态电池;工业互联网;人工智能;深股通;融资融券,12,33
920964,920964.BJ,数字乡村;乡村振兴;股权转让(并购重组);物联网;融资融券;水利;专精特新;农机;国企改革,9,151
300205,300205.SZ,ST板块;ETC;网络安全;量子科技;数据安全;财税数字化;区块链;跨境支付(CIPS);华为鲲鹏;数字货币;互联网金融;华为概念;人工智能;移动支付;5G;物联网;专精特新,17,33
002961,002961.SZ,2026一季报预增;期货概念;互联网金融;参股券商;福建自贸区;海峡两岸;深股通,7,33
301215,301215.SZ,长安汽车概念;小米汽车;飞行汽车(eVTOL);无人驾驶;小米概念;车联网(车路协同);低空经济;比亚迪概念;人工智能;智慧城市;人脸识别;虚拟现实;充电桩;国企改革;氢能源;央企国企改革;深股通;中字头股票;融资融券,19,33
300127,300127.SZ,稀土永磁;华为概念;军工;西部大开发;特斯拉概念;新能源汽车;深股通,7,33
300780,300780.SZ,AIGC概念;商业航天;云计算;低空经济;军民融合;军工;3D打印;机器视觉;工业母机;工业互联网;物联网;新型工业化;专精特新;减速器;机器人概念;跨境电商;比亚迪概念;农机;新能源汽车;西部大开发;中俄贸易概念,21,33
300397,300397.SZ,军民融合;军工信息化;军工;时空大数据;卫星导航;无人机;太赫兹;安防;低空经济;传感器;5G;智慧灯杆;车联网(车路协同);毫米波雷达;芯片概念;智慧城市;华为概念;机器人概念;无人驾驶;先进封装;海工装备;数据中心;人工智能;量子科技;东数西算(算力);西部大开发;算力租赁;深股通;融资融券,29,33
920508,920508.BJ,融资融券;机器人概念;物联网;固态电池;智能电网;特高压;无人机,7,151
600469,600469.SH,央企国企改革;国企改革;新能源汽车;融资融券,4,17
920392,920392.BJ,融资融券;一带一路;股权转让(并购重组),3,151
300491,300491.SZ,数据中心;高压快充;智能电网;汽车电子;换电概念;充电桩;军工;储能;新能源汽车;2025年报预增;京津冀一体化;雄安新区,12,33
301047,301047.SZ,细胞免疫治疗;重组蛋白;猴痘概念;肝炎概念;CRO概念;流感;合成生物;智能医疗;人民币贬值受益;人工智能;京津冀一体化;深股通;融资融券,13,33
603700,603700.SH,中俄贸易概念;地下管网;污水处理;智慧城市;物联网;人工智能;DeepSeek概念;元宇宙;阿里巴巴概念;华为概念;传感器;虚拟数字人;2025年报预增,13,17
300183,300183.SZ,国产操作系统;数据中心;电力物联网;阿里巴巴概念;信创;物联网;智慧城市;工业互联网;人工智能;充电桩;智能电网;小米概念;专精特新;苹果概念;芯片概念;光伏概念;虚拟电厂;知识产权保护;智能家居;MCU芯片;风电;储能;国企改革;深股通;融资融券,25,33
000581,000581.SZ,参股券商;国企改革;燃料电池;机器人概念;毫米波雷达;汽车芯片;汽车热管理;新能源汽车;汽车电子;氢能源;芯片概念;人形机器人;高股息精选;深股通;融资融券,15,33
688596,688596.SH,中芯国际概念;存储芯片;芯片概念;第三代半导体;专精特新;光伏概念;高端装备;锂电池概念;储能;医疗器械概念;合成生物;氢能源;沪股通;融资融券,14,17
688612,688612.SH,飞行汽车(eVTOL);长安汽车概念;无线充电;新能源汽车;低空经济;华为概念;粤港澳大湾区;回购增持再贷款概念;高压快充;充电桩;沪股通;融资融券,12,17
300546,300546.SZ,数字货币;电子身份证;移动支付;蚂蚁集团概念;区块链;人脸识别;鸿蒙概念;数据要素;华为鲲鹏;智慧政务;数字经济;信创;智慧城市;网约车;数据安全;智能物流;网络安全;腾讯概念;人工智能;车联网(车路协同);数字孪生;DeepSeek概念;量子科技;专精特新;粤港澳大湾区;机器人概念;云计算;一带一路;深股通,29,33
603656,603656.SH,新型工业化;食品安全;机器人概念;储能;机器视觉;高端装备;人工智能;数字孪生;金属回收;股权转让(并购重组),10,17
601111,601111.SH,中字头股票;证金持股;国企改革;央企国企改革;同花顺中特估100;沪股通;融资融券,7,17
300555,300555.SZ,物联网;人工智能;数字孪生;文化传媒概念;智慧城市;量子科技;ST板块;乡村振兴;WiFi 6;农村电商,10,33
600886,600886.SH,同花顺中特估100;证金持股;绿色电力;抽水蓄能;央企国企改革;国企改革;沪股通;融资融券,8,17
600809,600809.SH,白酒概念;同花顺漂亮100;沪股通;融资融券;国企改革,5,17
000633,000633.SZ,西部大开发;核电;新疆振兴,3,33
003013,003013.SZ,装配式建筑;PPP概念;地下管网;新型城镇化;雄安新区;乡村振兴;国企改革;水利;一带一路;粤港澳大湾区;智慧城市;数字经济;人工智能;物联网;数字孪生;腾讯概念;时空大数据;低空经济;无人机;数据中心;深股通,21,33
300240,300240.SZ,统一大市场;中俄贸易概念;网约车;冷链物流;智能物流;航运概念;创投;一带一路;人工智能;新能源汽车;小米概念;车联网(车路协同);特斯拉概念;无人驾驶;阿里巴巴概念,15,33
600724,600724.SH,水泥概念;共同富裕示范区;国企改革;物业管理;沪股通,5,17
300374,300374.SZ,建筑节能;装配式建筑;雄安新区;新型城镇化;国企改革;京津冀一体化;一带一路;乡村振兴;央企国企改革;新疆振兴;工业互联网;中字头股票,12,33
002907,002907.SZ,仿制药一致性评价;医药电商;流感;肝炎概念;创新药;维生素;幽门螺杆菌概念;减肥药;猴痘概念;西部大开发;人工智能;工业互联网;深股通,13,33
300441,300441.SZ,家用电器;空气能热泵;高端装备;燃料电池;光伏概念;锂电池概念;深股通,7,33
688566,688566.SH,创新药;肝炎概念;眼科医疗;沪股通;融资融券,5,17
002104,002104.SZ,数字货币;移动支付;电子身份证;互联网金融;区块链;数字经济;国产操作系统;ETC;智慧政务;车联网(车路协同);人工智能;物联网;网络安全;数据安全;阿里巴巴概念;一带一路;华为概念;量子科技;消费电子概念;芯片概念;5G;深股通;融资融券,23,33
002676,002676.SZ,比亚迪概念;汽车电子;机器人概念;新能源汽车;智能家居;工业互联网;光伏概念;国企改革;金属回收;深股通,10,33
603107,603107.SH,上海自贸区;中俄贸易概念;国企改革;一带一路;新能源汽车;汽车热管理;百度概念;沪股通;融资融券,9,17
002538,002538.SZ,磷化工;化肥;农村电商;生态农业;金属锌;金属铅;金属铜;黄金概念;乡村振兴;ST板块;民营医院;2026一季报预增;工业互联网,13,33
301508,301508.SZ,京津冀一体化;机器人概念;人工智能;小米汽车;车联网(车路协同);无人驾驶;新能源汽车;低空经济;小米概念;比亚迪概念;充电桩;无人机;国企改革;汽车电子;百度概念;碳中和;军工;网络安全;数据安全;氢能源;央企国企改革;深股通;融资融券;中字头股票,24,33
000048,000048.SZ,养鸡;物业管理;猪肉;乡村振兴;文化传媒概念;粤港澳大湾区;IP经济(谷子经济);机器人概念;人形机器人;融资融券;深股通,11,33
000676,000676.SZ,快手概念;小红书概念;NFT概念;虚拟数字人;文化传媒概念;Web3.0;拼多多概念;网络游戏;ChatGPT概念;抖音概念(字节概念);AI智能体;网红经济;百度概念;财税数字化;鸿蒙概念;区块链;腾讯概念;元宇宙;阿里巴巴概念;智慧政务;互联网金融;数字经济;数字货币;人工智能;独角兽概念;虚拟现实;创投;华为概念;小米概念;智能音箱;深股通;融资融券,32,33
