股票代码,所属概念数量,code,所属概念,market_code
603233.SH,5,603233,医药电商;医疗器械概念;DeepSeek概念;沪股通;融资融券,17
000567.SZ,5,000567,海南自贸区;化债概念(AMC概念);钒电池;融资融券;深股通,33
300483.SZ,3,300483,俄乌冲突概念;天然气;股权转让(并购重组),33
920045.BJ,9,920045,2025年报预增;粤港澳大湾区;无人驾驶;数据中心;光纤概念;新股与次新股;融资融券;共封装光学(CPO);人民币贬值受益,151
688789.SH,4,688789,人民币贬值受益;染料;融资融券;沪股通,17
600979.SH,22,600979,碳交易;天然气;绿色电力;新疆振兴;碳中和;光伏建筑一体化;风电;充电桩;污水处理;地下管网;储能;国企改革;乡村振兴;参股银行;智慧城市;西部大开发;光伏概念;创投;液冷服务器;新能源汽车;沪股通;融资融券,17
002809.SZ,9,002809,环氧丙烷;丙烯酸;装配式建筑;雄安新区;雅下水电概念;水利;京津冀一体化;粤港澳大湾区;专精特新,33
002900.SZ,9,002900,流感;仿制药一致性评价;维生素;创新药;宠物经济;医美概念;医疗器械概念;消毒剂;黑龙江自贸区,33
300882.SZ,16,300882,智能电网;电力物联网;虚拟电厂;储能;专精特新;传感器;新能源汽车;汽车电子;物联网;AI应用;碳中和;人工智能;数字经济;参股银行;深股通;融资融券,33
600141.SH,19,600141,草甘膦;磷化工;化肥;氟化工概念;消毒剂;有机硅概念;硅能源;锂电池概念;固态电池;回购增持再贷款概念;绿色电力;国企改革;乡村振兴;中芯国际概念;比亚迪概念;芯片概念;机器人概念;沪股通;融资融券,17
301055.SZ,11,301055,2025年报预增;AI智能体;NFT概念;IP经济(谷子经济);DeepSeek概念;露营经济;跨境电商;家用电器;物联网;超级品牌;融资融券,33
001228.SZ,10,001228,跨境电商;换电概念;智能物流;共同富裕示范区;新能源汽车;统一大市场;工业互联网;一带一路;回购增持再贷款概念;航运概念,33
001234.SZ,5,001234,体育产业;三胎概念;长三角一体化;国企改革;股权转让(并购重组),33
002535.SZ,7,002535,燃料电池;高端装备;储能;军工;安防;蚂蚁集团概念;煤炭概念,33
600312.SH,17,600312,柔性直流输电;特高压;智能电网;风电;核电;充电桩;储能;高端装备;央企国企改革;一带一路;工业互联网;机器人概念;数字孪生;国企改革;DeepSeek概念;沪股通;融资融券,17
002487.SZ,7,002487,绿色电力;风电;航运概念;2025年报预增;海工装备;融资融券;深股通,33
605199.SH,10,605199,仿制药一致性评价;创新药;医药电商;流感;幽门螺杆菌概念;肝炎概念;三胎概念;ST板块;海南自贸区;专精特新,22
603867.SH,9,603867,磷化工;盐湖提锂;消毒剂;动力电池回收;污水处理;锂电池概念;烟草;沪股通;融资融券,17
300667.SZ,25,300667,商业航天;军工;量子科技;低空经济;可控核聚变;传感器;安防;新型工业化;物联网;海工装备;专精特新;光纤概念;智能电网;水利;虚拟现实;第三代半导体;芯片概念;工业互联网;数字经济;消费电子概念;数据中心;食品安全;医美概念;光伏概念;钙钛矿电池,33
603214.SH,6,603214,三胎概念;跨境电商;托育服务;IP经济(谷子经济);拼多多概念;腾讯概念,17
688077.SH,14,688077,稀土永磁;金属钴;小金属概念;消费电子概念;华为概念;专精特新;2025年报预增;比亚迪概念;新能源汽车;人形机器人;机器人概念;固废处理;风电;融资融券,17
002672.SZ,21,002672,医疗废物处理;广东自贸区;土壤修复;金属回收;生物质能发电;固废处理;PPP概念;污水处理;碳中和;汽车拆解概念;磷化工;垃圾分类;国企改革;金属铜;黄金概念;金属锌;氟化工概念;粤港澳大湾区;DeepSeek概念;深股通;融资融券,33
688208.SH,21,688208,毫米波雷达;人形机器人;汽车电子;传感器;无人驾驶;无人机;新能源汽车;机器人概念;专精特新;华为概念;高压快充;人民币贬值受益;人工智能;储能;AI智能体;充电桩;DeepSeek概念;跨境电商;AI应用;沪股通;融资融券,17
603334.SH,6,603334,注册制次新股;生物质能发电;化肥;专精特新;融资融券;新股与次新股,17
002552.SZ,8,002552,黄金概念;PCB概念;国企改革;股权转让(并购重组);5G;互联网金融;2026一季报预增;深股通,33
605055.SH,4,605055,减速器;长三角一体化;共同富裕示范区;机器人概念,17
603299.SH,7,603299,NMN概念;国企改革;天然气;钠离子电池;储能;沪股通;融资融券,17
605305.SH,7,605305,2025年报预增;储能;专精特新;风电;京津冀一体化;沪股通;融资融券,17
688498.SH,9,688498,共封装光学(CPO);光纤概念;汽车芯片;5G;芯片概念;数据中心;西部大开发;沪股通;融资融券,17
600603.SH,7,600603,新疆振兴;西部大开发;统一大市场;冷链物流;一带一路;沪股通;摘帽,17
300218.SZ,13,300218,中俄贸易概念;一带一路;石墨烯;足球概念;新能源汽车;比亚迪概念;华为手机;绿色电力;消费电子概念;苹果概念;小米概念;芯片概念;华为概念,33
605365.SH,18,605365,人民币贬值受益;家用电器;一带一路;跨境电商;智能物流;海峡两岸;福建自贸区;新型工业化;传感器;机器人概念;智能家居;物联网;安防;毫米波雷达;华为概念;人工智能;鸿蒙概念;沪股通,17
001212.SZ,8,001212,先进封装;有机硅概念;芯片概念;粤港澳大湾区;装配式建筑;回购增持再贷款概念;深股通;股权转让(并购重组),33
301030.SZ,8,301030,TOPCON电池;净水概念;光伏概念;碳中和;专精特新;污水处理;固废处理;融资融券,33
002878.SZ,33,002878,短剧游戏;NFT概念;文化传媒概念;小红书概念;拼多多概念;快手概念;Sora概念(文生视频);Web3.0;虚拟数字人;网红经济;AIGC概念;IP经济(谷子经济);ChatGPT概念;抖音概念(字节概念);元宇宙;数据要素;阿里巴巴概念;腾讯概念;区块链;百度概念;体育产业;数字经济;人工智能;冰雪产业;虚拟现实;京津冀一体化;三胎概念;智能音箱;华为概念;小米概念;无线耳机;消费电子概念;深股通,33
000550.SZ,13,000550,国企改革;智能物流;央企国企改革;长安汽车概念;华为汽车;燃料电池;深股通;融资融券;新能源汽车;车联网(车路协同);无人驾驶;汽车电子;百度概念,33
000503.SZ,16,000503,DRG/DIP;家庭医生;AI智能体;数据要素;数据确权;智能医疗;人工智能;数字经济;养老概念;华为概念;AI应用;国企改革;央企国企改革;回购增持再贷款概念;深股通;融资融券,33
603193.SH,5,603193,三胎概念;C2M概念;跨境电商;沪股通;融资融券,17
300902.SZ,20,300902,低空经济;飞行汽车(eVTOL);无人机;军工;物联网;机器人概念;军民融合;长安汽车概念;专精特新;安防;海峡两岸;比亚迪概念;新能源汽车;福建自贸区;一带一路;储能;数据要素;宁德时代概念;特高压;融资融券,33
001331.SZ,2,001331,天然气;股权转让(并购重组),33
688610.SH,11,688610,MiniLED;芯片概念;PCB概念;AI眼镜;机器视觉;光伏概念;机器人概念;2025年报预增;锂电池概念;基因测序;融资融券,17
688060.SH,12,688060,物联网;网络安全;信创;专精特新;新型工业化;芯片概念;工业互联网;车联网(车路协同);智能电网;充电桩;虚拟电厂;融资融券,17
002233.SZ,8,002233,高股息精选;水泥概念;参股银行;绿色电力;创投;粤港澳大湾区;深股通;融资融券,33
688419.SH,7,688419,先进封装;存储芯片;芯片概念;高端装备;人民币贬值受益;绿色电力;融资融券,17
603536.SH,4,603536,预制菜;网红经济;乡村振兴;一带一路,17
301369.SZ,8,301369,芯片概念;中芯国际概念;第三代半导体;专精特新;2025年报预增;创投;深股通;融资融券,33
000830.SZ,14,000830,煤化工概念;化肥;磷化工;生态农业;消毒剂;氟化工概念;天然气;有机硅概念;氢能源;央企国企改革;国企改革;乡村振兴;深股通;融资融券,33
300277.SZ,8,300277,智能电网;高端装备;传感器;华为概念;生物质能发电;人工智能;股权转让(并购重组);国企改革,33
002975.SZ,39,002975,存储芯片;先进封装;富士康概念;液冷服务器;PCB概念;苹果概念;消费电子概念;汽车电子;新型烟草(电子烟);无线耳机;AI眼镜;芯片概念;英伟达概念;5G;毫米波雷达;MR(混合现实);小米概念;智能座舱;工业母机;比亚迪概念;新能源汽车;人形机器人;特斯拉概念;2025年报预增;机器视觉;新型工业化;无人驾驶;机器人概念;华为概念;减速器;高端装备;虚拟现实;粤港澳大湾区;腾讯概念;阿里巴巴概念;横琴新区;人工智能;一带一路;深股通,33
605376.SH,11,605376,金属镍;小金属概念;硅能源;3D打印;光伏概念;2025年报预增;锂电池概念;专精特新;人民币贬值受益;融资融券;沪股通,17
601918.SH,9,601918,煤炭概念;煤化工概念;超超临界发电;央企国企改革;国企改革;风电;回购增持再贷款概念;沪股通;融资融券,17
603922.SH,2,603922,新能源汽车;动力电池回收,17
300506.SZ,6,300506,比亚迪概念;粤港澳大湾区;智慧灯杆;智慧城市;车联网(车路协同);ST板块,33
300227.SZ,22,300227,富士康概念;成飞概念;PCB概念;苹果概念;3D打印;5G;大飞机;新型工业化;光纤概念;机器视觉;无人机;军工;比亚迪概念;新能源汽车;军民融合;华为概念;低空经济;量子科技;粤港澳大湾区;宁德时代概念;医美概念;股权转让(并购重组),33
603688.SH,6,603688,光纤概念;存储芯片;芯片概念;光伏概念;沪股通;融资融券,17
600757.SH,9,600757,IP经济(谷子经济);文化传媒概念;知识产权保护;托育服务;在线教育;证金持股;国企改革;沪股通;融资融券,17
000875.SZ,16,000875,抽水蓄能;超超临界发电;风电;绿色电力;储能;充电桩;氢能源;央企国企改革;PPP概念;一带一路;华为概念;国企改革;机器人概念;乡村振兴;深股通;融资融券,33
300471.SZ,13,300471,天然气;氢能源;中俄贸易概念;页岩气;燃料电池;一带一路;专精特新;成飞概念;创投;西部大开发;军工;物联网;融资融券,33
002949.SZ,9,002949,装配式建筑;新型城镇化;粤港澳大湾区;一带一路;数字经济;人工智能;低空经济;文化传媒概念;百度概念,33
600072.SH,16,600072,中船系;PPP概念;风电;氢能源;海工装备;绿色电力;国产航母;国企改革;储能;央企国企改革;高端装备;工业互联网;同花顺中特估100;沪股通;中字头股票;融资融券,17
600186.SH,11,600186,算力租赁;东数西算(算力);AI智能体;DeepSeek概念;智能医疗;土壤修复;回购增持再贷款概念;粮食概念;超级品牌;融资融券;沪股通,17
002365.SZ,11,002365,医药电商;维生素;宠物经济;三胎概念;跨境电商;人民币贬值受益;一带一路;石墨烯;氢能源;证金持股;深股通,33
600282.SH,20,600282,特钢概念;商业航天;海工装备;核电;国企改革;煤化工概念;一带一路;C2M概念;工业互联网;创投;数字经济;污水处理;机器人概念;人工智能;数据要素;高股息精选;人形机器人;可燃冰;融资融券;沪股通,17
600352.SH,6,600352,染料;创投;人工智能;参股银行;沪股通;融资融券,17
601225.SH,7,601225,煤炭概念;证金持股;同花顺漂亮100;沪股通;融资融券;国企改革;西部大开发,17
300617.SZ,16,300617,特高压;智能电网;电力物联网;虚拟电厂;风电;光伏概念;核电;充电桩;储能;数据中心;宁德时代概念;氟化工概念;专精特新;东数西算(算力);腾讯概念;深股通,33
002715.SZ,4,002715,创投;比亚迪概念;新能源汽车;黄金概念,33
600395.SH,11,600395,煤炭概念;超超临界发电;绿色电力;风电;国企改革;西部大开发;回购增持再贷款概念;参股券商;2025年报预增;沪股通;融资融券,17
002588.SZ,10,002588,化肥;磷化工;生态农业;玉米;农村电商;锂电池概念;乡村振兴;数字乡村;深股通;融资融券,33
001336.SZ,10,001336,新型城镇化;污水处理;垃圾分类;共同富裕示范区;固废处理;创投;碳中和;专精特新;储能;氢能源,33
600737.SH,9,600737,农业种植;新疆振兴;乡村振兴;西部大开发;国企改革;央企国企改革;沪股通;融资融券;中字头股票,17
600021.SH,14,600021,超超临界发电;虚拟电厂;风电;绿色电力;核电;碳交易;氢能源;央企国企改革;储能;一带一路;国企改革;证金持股;沪股通;融资融券,17
688163.SH,2,688163,创新药;融资融券,17
301141.SZ,11,301141,稀土永磁;5G;消费电子概念;智能音箱;专精特新;2025年报预增;一带一路;机器人概念;新能源汽车;深股通;融资融券,33
688607.SH,6,688607,智能医疗;人工智能;AI应用;传感器;宠物经济;融资融券,17
002459.SZ,18,002459,BC电池;TOPCON电池;HJT电池;钙钛矿电池;硅能源;光伏概念;风电;储能;绿色电力;京津冀一体化;雄安新区;DeepSeek概念;比亚迪概念;回购增持再贷款概念;一带一路;人民币贬值受益;融资融券;深股通,33
600251.SH,17,600251,化肥;盐湖提锂;生态农业;土地流转;农村电商;农业种植;新疆振兴;绿色电力;西部大开发;乡村振兴;国企改革;2025年报预增;中俄贸易概念;食品安全;数字乡村;融资融券;沪股通,17
000985.SZ,3,000985,国企改革;黑龙江自贸区;央企国企改革,33
603027.SH,3,603027,西部大开发;融资融券;沪股通,17
000159.SZ,8,000159,新疆振兴;西部大开发;一带一路;金属铜;光伏概念;乡村振兴;特高压;融资融券,33
603980.SH,8,603980,染料;有机硅概念;阿尔茨海默概念;家用电器;医疗器械概念;仿制药一致性评价;创新药;股权转让(并购重组),17
603733.SH,10,603733,超级电容;绿色电力;碳交易;回购增持再贷款概念;参股券商;固废处理;烟草;医疗器械概念;融资融券;沪股通,17
603197.SH,18,603197,飞行汽车(eVTOL);华为汽车;小米汽车;特斯拉概念;传感器;低空经济;无人驾驶;比亚迪概念;机器人概念;小米概念;车联网(车路协同);新能源汽车;毫米波雷达;汽车电子;人工智能;回购增持再贷款概念;融资融券;沪股通,17
300387.SZ,14,300387,化肥;生态农业;磷化工;土地流转;农业种植;合成生物;土壤修复;乡村振兴;农机;中俄贸易概念;数字乡村;机器人概念;人工智能;无人机,33
603073.SH,4,603073,中俄贸易概念;共同富裕示范区;人民币贬值受益;一带一路,17
002962.SZ,9,002962,汽车电子;消费电子概念;小米概念;MR(混合现实);虚拟现实;专精特新;安防;人民币贬值受益;华为概念,33
