market_code,股票代码,所属概念数量,所属概念,code
17,688081.SH,14,军民融合;军工信息化;军工;无人机;低空经济;量子科技;芯片概念;时空大数据;华为昇腾;多模态AI;安防;人工智能;DeepSeek概念;融资融券,688081
17,688468.SH,3,医疗器械概念;阿尔茨海默概念;融资融券,688468
33,301298.SZ,7,人民币贬值受益;高铁;新型工业化;新能源汽车;机器视觉;减速器;融资融券,301298
33,301613.SZ,14,西部大开发;新能源汽车;机器人概念;比亚迪概念;锂电池概念;固态电池;消费电子概念;宁德时代概念;储能;无人机;富士康概念;股权转让(并购重组);深股通;融资融券,301613
33,002551.SZ,5,养老概念;医疗器械概念;人民币贬值受益;粤港澳大湾区;独角兽概念,002551
17,600748.SH,8,物业管理;养老概念;土地流转;上海国企改革;国企改革;长三角一体化;沪股通;融资融券,600748
17,688779.SH,14,钠离子电池;动力电池回收;固态电池;宁德时代概念;锂电池概念;高压快充;储能;飞行汽车(eVTOL);无人机;低空经济;央企国企改革;国企改革;融资融券;沪股通,688779
33,301499.SZ,15,汽车热管理;专精特新;高压快充;传感器;燃料电池;新能源汽车;消费电子概念;汽车电子;无人驾驶;芯片概念;毫米波雷达;氢能源;PCB概念;天然气;融资融券,301499
33,300137.SZ,12,核污染防治;PM2.5;机器人概念;碳中和;水利;污水处理;区块链;碳交易;雄安新区;京津冀一体化;乡村振兴;摘帽,300137
33,000990.SZ,16,煤化工概念;POE胶膜;NMN概念;人造肉;工业大麻;合成生物;氢能源;民营医院;碳中和;国企改革;燃料电池;深股通;医美概念;OLED;小米概念;融资融券,000990
33,002835.SZ,9,数字经济;人工智能;智慧城市;物联网;人脸识别;安防;网络安全;人民币贬值受益;数据安全,002835
17,600520.SH,6,先进封装;芯片概念;股权转让(并购重组);机器人概念;国企改革;沪股通,600520
33,300239.SZ,7,维生素;医美概念;跨境电商;人造肉;西部大开发;化肥;专精特新,300239
17,603280.SH,24,建筑节能;新型城镇化;跨境电商;中俄贸易概念;水利;土壤修复;垃圾分类;固废处理;雄安新区;海峡两岸;一带一路;机器人概念;雅下水电概念;工业互联网;物联网;人工智能;机器视觉;数字孪生;数字经济;海工装备;核电;DeepSeek概念;碳中和;AI智能体,603280
17,603066.SH,20,跨境电商;烟草;冷链物流;智能物流;统一大市场;人工智能;物联网;数字孪生;新型工业化;国企改革;机器视觉;专精特新;机器人概念;一带一路;比亚迪概念;工业互联网;华为概念;特斯拉概念;宁德时代概念;华为数字能源,603066
33,002772.SZ,6,农业种植;高股息精选;乡村振兴;西部大开发;回购增持再贷款概念;2025年报预增,002772
33,002186.SZ,10,网红经济;预制菜;IP经济(谷子经济);白酒概念;NFT概念;超级品牌;职业教育;雄安新区;京津冀一体化;国企改革,002186
17,603153.SH,27,上海国企改革;体育产业;装配式建筑;房屋检测;化债概念(AMC概念);建筑节能;地下管网;新型城镇化;PPP概念;自由贸易港;雄安新区;文化传媒概念;国企改革;水利;数字经济;人工智能;智慧城市;一带一路;DeepSeek概念;数字孪生;碳中和;阿里巴巴概念;无人机;核电;虚拟电厂;数据中心;沪股通,603153
17,688369.SH,19,云办公;AIGC概念;财税数字化;信创;AI智能体;智慧政务;ERP概念;阿里巴巴概念;鸿蒙概念;云计算;数据要素;百度概念;区块链;人工智能;DeepSeek概念;智慧城市;华为概念;专精特新;融资融券,688369
17,603456.SH,10,创新药;仿制药一致性评价;CRO概念;合成生物;智能医疗;DeepSeek概念;人工智能;人民币贬值受益;沪股通;融资融券,603456
33,002666.SZ,13,有机硅概念;创投;职业教育;燃料电池;金属回收;长安汽车概念;储能;新能源汽车;核电;比亚迪概念;汽车热管理;小米汽车;特斯拉概念,002666
33,301107.SZ,12,农机;机器人概念;专精特新;传感器;新能源汽车;无人机;减速器;汽车电子;乡村振兴;西部大开发;氢能源;融资融券,301107
17,603908.SH,6,露营经济;体育产业;跨境电商;共同富裕示范区;一带一路;融资融券,603908
33,002644.SZ,9,流感;医药电商;肝炎概念;三胎概念;医疗器械概念;农业种植;西部大开发;消毒剂;国企改革,002644
17,688523.SH,9,航空发动机;卫星导航;大飞机;商业航天;无人机;低空经济;专精特新;沪股通;融资融券,688523
151,920493.BJ,21,商业航天;数据中心;量子科技;算力租赁;百度概念;阿里巴巴概念;长安汽车概念;比亚迪概念;飞行汽车(eVTOL);融资融券;DeepSeek概念;云计算;华为概念;华为昇腾;智谱AI;华为鲲鹏;东数西算(算力);在线教育;AIGC概念;数字经济;低空经济,920493
33,300887.SZ,31,军工信息化;脑机接口;食品安全;无人机;房屋检测;低空经济;军工;机器人概念;商业航天;人形机器人;基因测序;医疗器械概念;京津冀一体化;新能源汽车;猴痘概念;5G;特斯拉概念;三胎概念;辅助生殖;PM2.5;幽门螺杆菌概念;土壤修复;CRO概念;海工装备;核污染防治;肝炎概念;储能;碳中和;碳交易;深股通;融资融券,300887
33,002517.SZ,18,电子竞技;手机游戏;网络游戏;NFT概念;AIGC概念;IP经济(谷子经济);AI应用;元宇宙;鸿蒙概念;腾讯概念;区块链;人工智能;虚拟现实;数字经济;华为概念;AI眼镜;深股通;融资融券,002517
151,920786.BJ,8,玉米;乡村振兴;融资融券;农机;乳业;西部大开发;农业种植;三胎概念,920786
33,001219.SZ,5,三胎概念;乳业;网红经济;中韩自贸区;国企改革,001219
17,605388.SH,5,幽门螺杆菌概念;乳业;跨境电商;三胎概念;白酒概念,605388
17,600774.SH,13,幽门螺杆菌概念;民营医院;辅助生殖;流感;创新药;医药电商;医美概念;三胎概念;医疗器械概念;智能医疗;物业管理;DeepSeek概念;低空经济,600774
17,688228.SH,31,Sora概念(文生视频);AI语料;华为昇腾;财税数字化;云计算;ChatGPT概念;多模态AI;AIGC概念;数据安全;信创;语音技术;智慧政务;东数西算(算力);虚拟数字人;华为鲲鹏;AI智能体;AI应用;元宇宙;数据要素;虚拟现实;知识产权保护;卫星导航;华为概念;文化传媒概念;人工智能;DeepSeek概念;专精特新;虚拟电厂;沪股通;股权转让(并购重组);融资融券,688228
17,601999.SH,11,知识产权保护;文化传媒概念;数据确权;在线教育;IP经济(谷子经济);AI应用;数字经济;参股保险;参股券商;国企改革;融资融券,601999
33,301449.SZ,19,注册制次新股;汽车热管理;机器人概念;新能源汽车;物联网;网络安全;智能医疗;高端装备;粤港澳大湾区;宁德时代概念;高压快充;锂电池概念;水利;储能;充电桩;核电;深股通;新股与次新股;融资融券,301449
17,601399.SH,21,可控核聚变;核电;海工装备;高端装备;水利;新型工业化;央企国企改革;一带一路;工业母机;固废处理;风电;创投;抽水蓄能;储能;国企改革;西部大开发;乡村振兴;超超临界发电;氢能源;沪股通;融资融券,601399
17,605318.SH,3,智能家居;长三角一体化;装配式建筑,605318
33,000049.SZ,24,钠离子电池;固态电池;锂电池概念;储能;华为手机;粤港澳大湾区;比亚迪概念;智能家居;人民币贬值受益;无线耳机;新能源汽车;消费电子概念;苹果概念;同花顺果指数;小米概念;机器人概念;智能穿戴;物联网;AI眼镜;深股通;融资融券;华为概念;5G;无人机,000049
17,600686.SH,16,长安汽车概念;海峡两岸;智能物流;国企改革;燃料电池;安防;新能源汽车;福建自贸区;氢能源;车联网(车路协同);无人驾驶;2025年报预增;华为概念;百度概念;融资融券;沪股通,600686
33,002805.SZ,9,磷化工;钠离子电池;固态电池;锂电池概念;宁德时代概念;比亚迪概念;专精特新;长安汽车概念;融资融券,002805
33,300758.SZ,9,染料;光刻胶;钙钛矿电池;钠离子电池;光伏概念;芯片概念;专精特新;AI应用;深股通,300758
33,002829.SZ,22,军工信息化;卫星导航;军民融合;商业航天;军工;无人机;低空经济;专精特新;传感器;人形机器人;无人驾驶;小米汽车;海工装备;小米概念;机器人概念;数字孪生;安防;新能源汽车;人工智能;百度概念;光纤概念;智能物流,002829
17,603237.SH,5,预制菜;共同富裕示范区;IP经济(谷子经济);长三角一体化;虚拟数字人,603237
33,300891.SZ,2,钛白粉概念;融资融券,300891
17,605599.SH,5,国企改革;高股息精选;黄金概念;IP经济(谷子经济);沪股通,605599
33,300224.SZ,13,稀土永磁;小金属概念;2025年报预增;人形机器人;低空经济;新能源汽车;机器人概念;消费电子概念;高压快充;家用电器;绿色电力;深股通;融资融券,300224
33,002123.SZ,34,ChatGPT概念;智慧政务;AI应用;数据要素;AIGC概念;数字货币;区块链;百度概念;鸿蒙概念;信创;云计算;阿里巴巴概念;元宇宙;腾讯概念;云办公;DeepSeek概念;算力租赁;人工智能;语音技术;东数西算(算力);物联网;智能医疗;华为概念;数据中心;养老概念;跨境电商;机器人概念;无人机;三胎概念;5G;比亚迪概念;一带一路;深股通;融资融券,002123
17,688353.SH,11,钠离子电池;固态电池;氟化工概念;锂电池概念;宁德时代概念;有机硅概念;储能;比亚迪概念;专精特新;沪股通;融资融券,688353
17,600458.SH,18,超级电容;储能;风电;氢能源;小米概念;锂电池概念;OLED;特斯拉概念;新能源汽车;有机硅概念;芯片概念;5G;低空经济;央企国企改革;高铁;国企改革;融资融券;沪股通,600458
33,000415.SZ,9,人民币贬值受益;雄安新区;参股保险;飞行汽车(eVTOL);低空经济;西部大开发;新疆振兴;深股通;融资融券,000415
17,600702.SH,7,白酒概念;旅游概念;C2M概念;西部大开发;回购增持再贷款概念;融资融券;沪股通,600702
33,000036.SZ,6,盐湖提锂;物业管理;锂电池概念;碳中和;深股通;融资融券,000036
33,300994.SZ,7,两轮车;中俄贸易概念;跨境电商;体育产业;人民币贬值受益;三胎概念;融资融券,300994
33,300936.SZ,11,PCB概念;毫米波雷达;芯片概念;卫星导航;5G;专精特新;消费电子概念;无人驾驶;华为概念;储能;融资融券,300936
33,300898.SZ,5,乳业;三胎概念;网红经济;自由贸易港;融资融券,300898
33,002909.SZ,22,有机硅概念;装配式建筑;新型城镇化;跨境电商;雄安新区;回购增持再贷款概念;碳中和;粤港澳大湾区;一带一路;高铁;比亚迪概念;储能;新能源汽车;低空经济;光伏概念;飞行汽车(eVTOL);硅能源;两轮车;消费电子概念;5G;液冷服务器;融资融券,002909
33,002041.SZ,10,转基因;玉米;粮食概念;农业种植;生态农业;俄乌冲突概念;乡村振兴;2025年报预增;深股通;融资融券,002041
17,600706.SH,8,旅游概念;体育产业;IP经济(谷子经济);露营经济;职业教育;数字经济;国企改革;西部大开发,600706
17,603535.SH,14,自由贸易港;统一大市场;跨境电商;智能物流;数字经济;粤港澳大湾区;拼多多概念;物联网;阿里巴巴概念;低空经济;无人驾驶;抖音概念(字节概念);航运概念;沪股通,603535
33,002474.SZ,28,智慧政务;数据要素;华为鲲鹏;Web3.0;数据安全;智慧城市;网络安全;鸿蒙概念;在线教育;数字经济;AI应用;区块链;信创;云办公;人工智能;安防;物联网;物业管理;虚拟现实;军工信息化;福建自贸区;华为概念;海峡两岸;军工;电力物联网;智能电网;核污染防治;融资融券,002474
151,920634.BJ,6,风电;海工装备;储能;融资融券;金属锌;专精特新,920634
17,688365.SH,19,小红书概念;智谱AI;云办公;云计算;ChatGPT概念;ERP概念;AIGC概念;抖音概念(字节概念);拼多多概念;财税数字化;阿里巴巴概念;AI智能体;AI应用;人工智能;DeepSeek概念;数字经济;跨境电商;沪股通;融资融券,688365
17,605303.SH,8,存储芯片;芯片概念;新型城镇化;共同富裕示范区;雄安新区;乡村振兴;旅游概念;PPP概念,605303
33,001217.SZ,5,染料;化肥;煤化工概念;光伏概念;航运概念,001217
33,300648.SZ,24,鸿蒙概念;华为汽车;人工智能;人形机器人;小米汽车;华为概念;比亚迪概念;福建自贸区;燃料电池;新能源汽车;高压快充;消费电子概念;专精特新;海峡两岸;充电桩;两轮车;宁德时代概念;虚拟电厂;锂电池概念;储能;海工装备;固态电池;深股通;融资融券,300648
17,600280.SH,1,物业管理,600280
33,300559.SZ,15,在线教育;虚拟数字人;体育产业;职业教育;AI应用;腾讯概念;阿里巴巴概念;AI智能体;DeepSeek概念;人工智能;信创;多模态AI;西部大开发;华为概念;深股通,300559
17,603285.SH,2,锂电池概念;融资融券,603285
33,300876.SZ,3,碳纤维;专精特新;融资融券,300876
33,002467.SZ,28,云办公;Web3.0;网络安全;智慧政务;信创;云计算;虚拟数字人;语音技术;AIGC概念;元宇宙;腾讯概念;在线教育;阿里巴巴概念;区块链;鸿蒙概念;AI智能体;虚拟现实;数字经济;物联网;人工智能;数据中心;DeepSeek概念;低空经济;小米概念;网红经济;一带一路;融资融券;深股通,002467
33,301520.SZ,7,仿制药一致性评价;创新药;减肥药;CRO概念;食品安全;DeepSeek概念;融资融券,301520
33,000752.SZ,4,ST板块;啤酒概念;西部大开发;2025年报预增,000752
33,301257.SZ,9,CRO概念;细胞免疫治疗;减肥药;创新药;肝炎概念;智能医疗;AI智能体;DeepSeek概念;融资融券,301257
17,688665.SH,11,传感器;汽车电子;小米概念;新能源汽车;专精特新;PM2.5;储能;锂电池概念;固态电池;沪股通;融资融券,688665
33,301398.SZ,8,无人驾驶;专精特新;减速器;特斯拉概念;新能源汽车;一带一路;深股通;融资融券,301398
33,301077.SZ,12,华为昇腾;英伟达概念;AI智能体;东数西算(算力);AI应用;专精特新;人工智能;DeepSeek概念;储能;跨境电商;量子科技;融资融券,301077
17,603108.SH,15,华为盘古;AIGC概念;AI应用;AI智能体;智能医疗;人工智能;DeepSeek概念;华为概念;创投;医疗器械概念;猴痘概念;国企改革;幽门螺杆菌概念;沪股通;融资融券,603108
33,300562.SZ,16,无人零售;三胎概念;养老概念;体育产业;医疗器械概念;血氧仪;智能医疗;AI应用;人工智能;区块链;人民币贬值受益;华为概念;传感器;智能穿戴;无线耳机;芯片概念,300562
