code,股票代码,所属概念,market_code,所属概念数量
000338,000338.SZ,锂电池概念;固态电池;氢能源;储能;燃料电池;高端装备;新能源汽车;比亚迪概念;农机;数据中心;汽车电子;同花顺出海50;人民币贬值受益;无人驾驶;国企改革;智能物流;同花顺漂亮100;车联网(车路协同);DeepSeek概念;AI智能体;证金持股;深股通;融资融券,33,23
600909,600909.SH,期货概念;国企改革;沪股通;融资融券,17,4
000680,000680.SZ,雅下水电概念;人民币贬值受益;无人驾驶;高端装备;国企改革;一带一路;机器人概念;雄安新区;垃圾分类;人工智能;乡村振兴;新型城镇化;中俄贸易概念;融资融券;深股通,33,15
002915,002915.SZ,氟化工概念;PEEK材料;钠离子电池;固态电池;光伏概念;专精特新;深股通;融资融券,33,8
301332,301332.SZ,净水概念;跨境电商;家用电器;智能家居;粤港澳大湾区;专精特新;网红经济;机器人概念;小米概念;AIGC概念;深股通;融资融券,33,12
300973,300973.SZ,乳业;冷链物流;深股通;融资融券,33,4
600015,600015.SH,证金持股;跨境支付(CIPS);沪股通;融资融券,17,4
002981,002981.SZ,无线耳机;智能穿戴;消费电子概念;虚拟现实;苹果概念;机器人概念;无人机;人民币贬值受益;医疗器械概念;储能;一带一路,33,11
000027,000027.SZ,碳交易;绿色电力;PPP概念;天然气;碳中和;固废处理;超超临界发电;国企改革;参股券商;深圳国企改革;风电;垃圾分类;氢能源;创投;光伏建筑一体化;虚拟电厂;充电桩;粤港澳大湾区;储能;DeepSeek概念;特高压;华为概念;深股通;融资融券,33,24
603606,603606.SH,海工装备;高端装备;风电;柔性直流输电;工业互联网;参股券商;沪股通;融资融券,17,8
601229,601229.SH,沪股通;融资融券,17,2
000682,000682.SZ,智能电网;虚拟电厂;电力物联网;风电;核电;充电桩;储能;数据中心;工业互联网;机器人概念;国企改革;物联网;华为概念;智慧城市;人工智能;人脸识别;DeepSeek概念;语音技术;网络安全;区块链;融资融券;深股通,33,22
688370,688370.SH,固废处理;回购增持再贷款概念;融资融券,17,3
920906,920906.BJ,2025年报预增;比亚迪概念;机器人概念;长安汽车概念;融资融券;无人驾驶;智能座舱;高端装备;新能源汽车,151,9
002850,002850.SZ,减速器;PEEK材料;人形机器人;特斯拉概念;比亚迪概念;新能源汽车;机器人概念;宁德时代概念;固态电池;储能;锂电池概念;深股通;融资融券,33,13
688616,688616.SH,电力物联网;充电桩;智能电网;储能;高端装备;融资融券,17,6
688021,688021.SH,专精特新;燃料电池;氢能源;融资融券,17,4
605111,605111.SH,汽车芯片;先进封装;第三代半导体;芯片概念;汽车电子;无人机;东数西算(算力);专精特新;低空经济;比亚迪概念;无人驾驶;数据中心;新能源汽车;机器人概念;光伏概念;宁德时代概念;充电桩;融资融券;沪股通,17,19
600197,600197.SH,白酒概念;文化传媒概念;旅游概念;新疆振兴;国企改革;西部大开发;沪股通;融资融券,17,8
600448,600448.SH,参股银行;工业大麻;C2M概念;国企改革;回购增持再贷款概念;人民币贬值受益;融资融券,17,7
301323,301323.SZ,稀土永磁;锂电池概念;专精特新;芯片概念;消费电子概念;新能源汽车;传感器;核污染防治;机器人概念;人民币贬值受益;一带一路;建筑节能;中俄贸易概念;华为概念;俄乌冲突概念;粤港澳大湾区;安防;智能家居;医疗器械概念;食品安全;三胎概念;深股通;股权转让(并购重组);融资融券,33,24
301032,301032.SZ,农机;一带一路;乡村振兴;融资融券,33,4
002345,002345.SZ,黄金概念;小金属概念;培育钻石;2025年报预增;IP经济(谷子经济);NFT概念;深股通,33,7
002758,002758.SZ,供销社;粮食概念;农业种植;生态农业;农村电商;化肥;俄乌冲突概念;冷链物流;中俄贸易概念;乡村振兴;土壤修复;医药电商;农机;共同富裕示范区;无人机;数字乡村;数字经济;深股通,33,18
000800,000800.SZ,国企改革;央企国企改革;氢能源;燃料电池;新能源汽车;军工;DeepSeek概念;车联网(车路协同);无人驾驶;华为概念;宁德时代概念;固态电池;深股通;融资融券;股权转让(并购重组),33,15
601633,601633.SH,同花顺漂亮100;证金持股;雄安新区;车联网(车路协同);两轮车;燃料电池;无人驾驶;氢能源;DeepSeek概念;机器人概念;新能源汽车;沪股通;融资融券;智能座舱;同花顺出海50;华为概念;宁德时代概念;固态电池;MCU芯片,17,19
300546,300546.SZ,数字货币;移动支付;电子身份证;蚂蚁集团概念;车联网(车路协同);网约车;智慧政务;信创;华为鲲鹏;数据安全;区块链;人脸识别;网络安全;量子科技;鸿蒙概念;智慧城市;云计算;数据要素;数字经济;数字孪生;腾讯概念;DeepSeek概念;人工智能;智能物流;机器人概念;粤港澳大湾区;专精特新;一带一路;深股通,33,29
688105,688105.SH,基因测序;阿尔茨海默概念;猴痘概念;CRO概念;重组蛋白;流感;合成生物;减肥药;人工智能;军工信息化;沪股通;融资融券,17,12
603666,603666.SH,脑机接口;传感器;机器视觉;医疗器械概念;新型工业化;ChatGPT概念;人工智能;多模态AI;华为概念;机器人概念;人形机器人;智能电网;无人机;专精特新;AIGC概念;低空经济;腾讯概念;充电桩;沪股通,17,19
002377,002377.SZ,互联网金融;股权转让(并购重组),33,2
600478,600478.SH,动力电池回收;锂电池概念;固态电池;小金属概念;氢能源;储能;燃料电池;两轮车;新能源汽车;数据中心;军工;共享单车;航空发动机;商业航天;2025年报预增;军民融合;区块链;融资融券;沪股通,17,19
000972,000972.SZ,ST板块;医疗器械概念;维生素;乡村振兴;农业种植;股权转让(并购重组);新疆振兴;西部大开发;国企改革,33,9
000019,000019.SZ,粮食概念;预制菜;深圳国企改革;冷链物流;国企改革;一带一路;数字乡村;深股通,33,8
603113,603113.SH,煤炭概念;煤化工概念;氢能源;沪股通;融资融券,17,5
603318,603318.SH,天然气;氢能源;国企改革;一带一路;专精特新;股权转让(并购重组);融资融券,17,7
600970,600970.SH,中字头股票;同花顺中特估100;水泥概念;央企国企改革;国企改革;同花顺出海50;绿色电力;DeepSeek概念;沪股通;融资融券;风电,17,11
601011,601011.SH,煤炭概念;煤化工概念;石墨电极;石墨烯;氢能源;碳中和;黑龙江自贸区;锂电池概念;消费电子概念;AI眼镜;沪股通;融资融券,17,12
002188,002188.SZ,物业管理;养老概念;共同富裕示范区;长三角一体化,33,4
000816,000816.SZ,金属铅;金属铜;金属锌;小金属概念;农村电商;农机;盐湖提锂;储能;乡村振兴;减速器;数字乡村;融资融券,33,12
603091,603091.SH,人民币贬值受益;可降解塑料;跨境电商;乡村振兴;沪股通;融资融券,17,6
000605,000605.SZ,污水处理;PPP概念;雄安新区;固废处理;国企改革;养老概念;创投;京津冀一体化,33,8
603158,603158.SH,汽车热管理;空气能热泵;长安汽车概念;华为汽车;特斯拉概念;储能;新能源汽车;比亚迪概念;液冷服务器;燃料电池;专精特新;传感器;无线充电;汽车电子;数据中心;氢能源;智能座舱;华为概念,17,18
301395,301395.SZ,回购增持再贷款概念;专精特新;新能源汽车;比亚迪概念;融资融券,33,5
002116,002116.SZ,啤酒概念;装配式建筑;新型城镇化;特色小镇;土壤修复;雄安新区;建筑节能;国企改革;乡村振兴;央企国企改革;垃圾分类;污水处理;固废处理;参股券商;光伏建筑一体化;一带一路;智能物流;人工智能;DeepSeek概念;机器人概念;数据要素;动力电池回收;固态电池;深股通;中字头股票,33,25
603429,603429.SH,烟草;新型烟草(电子烟);储能;沪股通;融资融券,17,5
002700,002700.SZ,新疆振兴;天然气;西部大开发;摘帽,33,4
301087,301087.SZ,脑机接口;血氧仪;智能医疗;幽门螺杆菌概念;养老概念;猴痘概念;医疗器械概念;医药电商;流感;DeepSeek概念;阿里巴巴概念;重组蛋白;腾讯概念;合成生物;跨境电商;专精特新;融资融券;深股通,33,18
002483,002483.SZ,航运概念;医疗废物处理;风电;天然气;固废处理;污水处理;高端装备;一带一路;海工装备;国企改革;人民币贬值受益;深股通;融资融券,33,13
920371,920371.BJ,2025年报预增;预制菜;融资融券,151,3
688273,688273.SH,脑机接口;智能医疗;医美概念;医疗器械概念;人工智能;AI智能体;辅助生殖;DeepSeek概念;机器人概念;专精特新;三胎概念;融资融券,17,12
600293,600293.SH,硅能源;光伏概念;国企改革;参股银行;回购增持再贷款概念;融资融券,17,6
300677,300677.SZ,医疗器械概念;人民币贬值受益;跨境电商;创投;养老概念;融资融券;深股通,33,7
605259,605259.SH,新能源汽车;储能;人民币贬值受益;水利;鸿蒙概念,17,5
300257,300257.SZ,氢能源;碳中和;冷链物流;深股通;融资融券,33,5
002513,002513.SZ,生态农业;TOPCON电池;草甘膦;光伏概念;绿色电力;染料;人民币贬值受益,33,7
920693,920693.BJ,液冷服务器;机器人概念;融资融券;专精特新;芯片概念;医疗器械概念;人民币贬值受益,151,7
003041,003041.SZ,共同富裕示范区;2025年报预增;人民币贬值受益;一带一路;股权转让(并购重组),33,5
600798,600798.SH,航运概念;国企改革;中俄贸易概念;一带一路;融资融券,17,5
300105,300105.SZ,超超临界发电;风电;碳中和;储能;光伏概念;固废处理;雄安新区;国企改革;PM2.5;央企国企改革;华为概念;2025三季报预增;DeepSeek概念,33,13
002053,002053.SZ,天然气;绿色电力;超超临界发电;国企改革;西部大开发;风电;储能;钠离子电池;证金持股;深股通;融资融券,33,11
600079,600079.SH,芬太尼;创新药;肝炎概念;流感;辅助生殖;生物疫苗;民营医院;ST板块;医疗器械概念;国企改革;央企国企改革;人工智能,22,12
000726,000726.SZ,绿色电力;证金持股;一带一路;人民币贬值受益;创投;2025三季报预增;C2M概念;生物疫苗;职业教育;融资融券,33,10
920260,920260.BJ,中俄贸易概念;页岩气;专精特新;西部大开发;融资融券;天然气,151,6
600892,600892.SH,ST板块;文化传媒概念;粤港澳大湾区;短剧游戏;国企改革;创投;手机游戏;网络游戏,22,8
920580,920580.BJ,2025年报预增;硅能源;融资融券;第三代半导体;专精特新;钠离子电池,151,6
688312,688312.SH,苹果概念;PCB概念;消费电子概念;芯片概念;专精特新;5G;传感器;机器视觉;粤港澳大湾区;人工智能;融资融券,17,11
600928,600928.SH,国企改革;西部大开发;一带一路;跨境支付(CIPS);移动支付;沪股通;融资融券,17,7
002358,002358.SZ,柔性直流输电;特高压;智能电网;风电;高压快充;充电桩;光伏概念;核电;垃圾分类;新能源汽车;一带一路;机器人概念;智能物流;国企改革;数据中心;智慧灯杆,33,16
002857,002857.SZ,储能;机器人概念;电力物联网;智能电网;虚拟电厂;智能医疗;养老概念,33,7
300299,300299.SZ,AIGC概念;手机游戏;网络游戏;文化传媒概念;抖音概念(字节概念);IP经济(谷子经济);数据安全;福建自贸区;数字经济;人工智能;智慧城市;虚拟现实;AI应用;海峡两岸;5G;机器人概念;融资融券,33,17
688728,688728.SH,国家大基金持股;芯片概念;OLED;消费电子概念;汽车电子;智能穿戴;传感器;人民币贬值受益;安防;智慧城市;融资融券;沪股通,17,12
688253,688253.SH,智能医疗;猴痘概念;幽门螺杆菌概念;辅助生殖;阿尔茨海默概念;流感;肝炎概念;医药电商;重组蛋白;沪股通;融资融券,17,11
000026,000026.SZ,央企国企改革;国企改革;机器人概念;减速器;智能穿戴;深股通,33,6
000692,000692.SZ,风电;充电桩,33,2
920819,920819.BJ,人民币贬值受益;染料;融资融券;转基因;草甘膦,151,5
600032,600032.SH,绿色电力;抽水蓄能;风电;国企改革;氢能源;沪股通;融资融券,17,7
688468,688468.SH,医疗器械概念;融资融券,17,2
000528,000528.SZ,雅下水电概念;海工装备;国企改革;回购增持再贷款概念;核电;一带一路;水利;西部大开发;高端装备;农机;风电;中俄贸易概念;新疆振兴;无人驾驶;新型城镇化;机器人概念;DeepSeek概念;深股通;融资融券,33,19
688385,688385.SH,MCU芯片;汽车芯片;芯片概念;东数西算(算力);人工智能;英伟达概念;无线充电;存储芯片;融资融券;沪股通,17,10
300355,300355.SZ,化债概念(AMC概念);新型城镇化;PPP概念;土壤修复;碳交易;碳中和;足球概念;生态农业;一带一路;西部大开发;深股通;融资融券,33,12
688681,688681.SH,智能电网;充电桩;电力物联网;柔性直流输电;特高压;虚拟电厂;储能;专精特新;绿色电力;物联网;工业互联网;2025年报预增;融资融券,17,13
688693,688693.SH,汽车芯片;芯片概念;第三代半导体;专精特新;无人机;充电桩;智能电网;融资融券,17,8
688301,688301.SH,牙科医疗;传感器;高端装备;专精特新;芯片概念;医疗器械概念;沪股通;融资融券,17,8
600808,600808.SH,特钢概念;煤化工概念;国企改革;央企国企改革;高铁;新能源汽车;证金持股;数据中心;沪股通;融资融券,17,10
688571,688571.SH,国企改革;专精特新;稀土永磁;光刻胶;PCB概念;融资融券,17,6
688670,688670.SH,流感;生物疫苗;融资融券,17,3
300271,300271.SZ,ChatGPT概念;智谱AI;DRG/DIP;数据确权;在线教育;AI智能体;华为鲲鹏;财税数字化;智慧政务;抖音概念(字节概念);蚂蚁集团概念;百度概念;数据要素;区块链;阿里巴巴概念;数据安全;腾讯概念;信创;DeepSeek概念;职业教育;人工智能;互联网金融;语音技术;华为概念;AI应用;深股通;融资融券,33,27
600368,600368.SH,统一大市场;物业管理;冷链物流;国企改革;乡村振兴;西部大开发;数字乡村;人工智能;沪股通;融资融券,17,10
603659,603659.SH,钠离子电池;固态电池;PVDF概念;宁德时代概念;锂电池概念;石墨电极;PET铜箔;2025年报预增;特斯拉概念;储能;新能源汽车;消费电子概念;芯片概念;沪股通;融资融券,17,15
603936,603936.SH,AI PC;共封装光学(CPO);PCB概念;MiniLED;先进封装;5G;汽车电子;苹果概念;消费电子概念;第三代半导体;液冷服务器;存储芯片;6G概念;智能穿戴;商业航天;卫星导航;比亚迪概念;数据中心;EDR概念;军工;无人驾驶;新能源汽车;机器人概念;华为概念;物联网;充电桩;沪股通;融资融券,17,28
301616,301616.SZ,注册制次新股;专精特新;高端装备;机器人概念;2025年报预增;可降解塑料;参股银行;新股与次新股;融资融券,33,9
